company_name,siren_number,nic_number,legal_form,ape_code,address,postal_code,city,region,registration_date,deregistration_date,closing_date_2018_1,revenue_2018_1,turnover_2018_1,closing_date_2018_2,revenue_2018_2,turnover_2018_2,closing_date_2018_3,revenue_2018_3,turnover_2018_3,closing_date_2019_1,revenue_2019_1,turnover_2019_1,closing_date_2019_2,revenue_2019_2,turnover_2019_2,closing_date_2019_3,revenue_2019_3,turnover_2019_3,closing_date_2020_1,revenue_2020_1,turnover_2020_1,closing_date_2020_2,revenue_2020_2,turnover_2020_2,closing_date_2020_3,revenue_2020_3,turnover_2020_3,closing_date_2021_1,revenue_2021_1,turnover_2021_1,closing_date_2021_2,revenue_2021_2,turnover_2021_2,closing_date_2021_3,revenue_2021_3,turnover_2021_3,closing_date_2022_1,revenue_2022_1,turnover_2022_1,closing_date_2022_2,revenue_2022_2,turnover_2022_2,closing_date_2022_3,revenue_2022_3,turnover_2022_3,industry_sector,phone_number,website,reviews,schedule,instagram,facebook,twitter,linkedin,youtube,email,scraping_date,siren,dateCreationUniteLegale,dateDernierTraitementUniteLegale,nombrePeriodesUniteLegale,categorieEntreprise
INSTITUT NATIONAL DE LA BOULANGERIE PATISSERIE - INBP,533265351,15.0,Societe par actions simplifiee a associe unique,0000Z,150 BOULEVARD DE L EUROPE,76100.0,ROUEN,Normandie,2011-06-29,,2018-12-31,0.0,-713220.0,2017-12-31,0.0,195770.0,2016-12-31,0.0,605810.0,2019-12-31,,-19861.0,2018-12-31,0.0,-713220.0,2017-12-31,0.0,195770.0,2020-12-31,,-14942.0,2019-12-31,,-19861.0,2018-12-31,0.0,-713220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533265351.0,2011-06-29,2024-03-22T14:26:06,3.0,PME
BOUCHERIE NAZADAISE,921331112,18.0,Société à responsabilité limitée à associé unique,0000Z,17 RUE DE LA REPUBLIQUE,63720.0,ENNEZAT,Auvergne-Rhône-Alpes,2022-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,921331112.0,2022-11-14,2024-03-22T14:26:06,2.0,
LES ATELIERS DE LA GRANGE,895290336,18.0,Societe a responsabilite limitee a associe unique,0000Z,1 B RUE DE LA CULBUTE,62170.0,ATTIN,Nord-Pas-de-Calais-Picardie,2021-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,895290336.0,2021-03-18,2024-03-22T14:26:06,2.0,PME
E.E.C.E,879408714,19.0,Societe a responsabilite limitee,0000Z,4 RUE DE L AUVENT,16430.0,CHAMPNIERS,Aquitaine-Limousin-Poitou-Charentes,2019-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,879408714.0,2019-11-22,2024-03-22T14:26:06,2.0,PME
MG-Menuiseries,897609970,16.0,Societe a responsabilite limitee a associe unique,0000Z,6 RUE DE LA POINTE A L HERMITE,28300.0,LEVES,Centre-Val de Loire,2021-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,897609970.0,2021-03-24,2024-03-22T14:26:06,2.0,PME
BOROUGH GROUPE,849503297,12.0,Societe par actions simplifiee,0000Z,68 RUE DE NEUILLY,92110.0,CLICHY,Ile-de-France,2019-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,849503297.0,2019-03-27,2024-03-22T14:26:06,3.0,PME
MORIERES CONVOYAGE,922495031,10.0,Société à responsabilité limitée,0000Z,126 CHEMIN DU FACTEUR,64410.0,VIGNES,Aquitaine-Limousin-Poitou-Charentes,2022-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,922495031.0,2022-12-26,2024-03-22T14:26:06,2.0,
CLOS DE MURS,843383365,15.0,Societe a responsabilite limitee,0000Z,1 D RUE DU TRIBUNAL,21200.0,BEAUNE,Bourgogne-Franche-Comté,2018-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,843383365.0,2018-10-25,2024-03-22T14:26:06,2.0,PME
LA TABLE DU MARTIN BEL AIR,831137310,15.0,Societe a responsabilite limitee a associe unique,0000Z,3 PLACE DU 19 MARS 1962,89100.0,ST MARTIN DU TERTRE,Bourgogne-Franche-Comté,2017-07-27,,2018-09-30,,,,,,,,,2019-09-30,,,2018-09-30,,,,,,2020-09-30,,,2019-09-30,,,2018-09-30,,,2021-09-30,,,2020-09-30,,,2019-09-30,,,,,,,,,,,,,,,,,,,,,,,,831137310.0,2017-07-12,2024-03-22T14:26:06,2.0,PME
LOGIFEL 45 ORLEANS,922551866,10.0,Société par actions simplifiée,0000Z,119 ALLEE DE PROVENCE,66000.0,PERPIGNAN,Languedoc-Roussillon-Midi-Pyrénées,2022-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,922551866.0,2022-12-23,2024-03-22T14:26:06,2.0,
LES PIEDS DANS L'EAU,840111397,13.0,Societe par actions simplifiee,0000Z,22 RUE DE MULHOUSE,69100.0,VILLEURBANNE,Auvergne-Rhône-Alpes,2018-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,840111397.0,2018-04-19,2024-03-22T14:26:06,3.0,
SAINT CREPIN,882059488,16.0,Societe par actions simplifiee,0000Z,9 RUE SAINT FIRMIN,59190.0,MORBECQUE,Nord-Pas-de-Calais-Picardie,2020-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,882059488.0,2020-02-01,2024-03-22T14:26:06,2.0,PME
RHC MAISON CONTI,882041783,11.0,Societe a responsabilite limitee,0000Z,27 RUE CONTI,34120.0,PEZENAS,Languedoc-Roussillon-Midi-Pyrénées,2020-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,882041783.0,2020-03-02,2024-03-22T14:26:06,2.0,PME
MAHE,922504196,10.0,Société par actions simplifiée à associé unique,0000Z,14 PLACE SAINT MICHEL,29300.0,QUIMPERLE,Bretagne,2022-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,922504196.0,2022-12-19,2024-03-22T14:26:06,2.0,
HTBY CRECHE,849162110,19.0,Societe a responsabilite limitee,0000Z,14 PLACE DE LA GRILLE,78112.0,ST GERMAIN EN LAYE,Ile-de-France,2019-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,849162110.0,2019-03-15,2024-03-22T14:26:06,2.0,PME
Instant douc Eure,849411228,18.0,Societe a responsabilite limitee a associe unique,0000Z,39 GRANDE RUE,27360.0,PONT ST PIERRE,Normandie,2019-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,849411228.0,2019-03-25,2024-03-22T14:26:06,2.0,PME
SPID'ALIM,912661451,19.0,Société à responsabilité limitée,0000Z,AVENUE JEAN PIERRE MARTY,11190.0,COUIZA,Languedoc-Roussillon-Midi-Pyrénées,2022-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,912661451.0,2022-03-23,2024-03-22T14:26:06,2.0,
AU P'TIT RAVITAILLEMENT,921344248,15.0,Société à responsabilité limitée,0000Z,5060 COURS NATIONAL,4500.0,QUINSON,Provence-Alpes-Côte d'Azur,2022-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,921344248.0,2022-11-14,2024-03-22T14:26:06,2.0,
STRADA,912635604,16.0,Société par actions simplifiée,0000Z,14 RUE VICTOR HUGO,59179.0,FENAIN,Nord-Pas-de-Calais-Picardie,2022-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,912635604.0,2022-04-20,2024-03-22T14:26:06,2.0,
SUSHI ONE,912653557,13.0,Société par actions simplifiée,0000Z,20 AVENUE DU 6 JUIN 1944,95190.0,GOUSSAINVILLE,,2022-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,912653557.0,2022-04-20,2024-03-22T14:26:06,2.0,
SEML DU GRAND TOURMALET,878881440,19.0,Societe d'economie mixte locale a forme anonyme,0000Z,32 BOULEVARD DU PIC DU MIDI,65200.0,BAGNERES DE BIGORRE,Languedoc-Roussillon-Midi-Pyrénées,2019-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,878881440.0,2019-11-15,2024-03-22T14:26:06,4.0,PME
LA FOURNEE DE VILLENEUVE,849397104,19.0,Societe par actions simplifiee a associe unique,0000Z,2 RUE PAUL BERT,89190.0,VILLENEUVE L ARCHEVEQUE,Bourgogne-Franche-Comté,2019-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,849397104.0,2019-03-20,2024-03-22T14:26:06,2.0,PME
EURL JACQUAT PAYSAGE,825331309,13.0,Societe a responsabilite limitee a associe unique,0000Z,6 ZONE ARTISANALE,88600.0,CHAMP LE DUC,Alsace-Champagne-Ardenne-Lorraine,2017-01-31,,2018-12-31,,,2017-12-31,,,,,,2019-12-31,,,2018-12-31,,,2017-12-31,,,2020-12-31,,,2019-12-31,,,2018-12-31,,,2021-12-31,,,2020-12-31,,,2019-12-31,,,2022-12-31,,,2021-12-31,,,2020-12-31,,,,,,,,,,,,,,,825331309.0,2017-01-01,2024-03-22T14:26:06,2.0,PME
PRIAPE SECURITE,882018088,14.0,Societe a responsabilite limitee a associe unique,0000Z,365 RUE DE VIENNETTE,71440.0,MONTRET,Bourgogne-Franche-Comté,2020-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,882018088.0,2020-02-28,2024-05-29T05:21:31,3.0,PME
PHAETON,824442180,25.0,Societe a responsabilite limitee a associe unique,0000Z,62 AVENUE DE MONTBRUN,64600.0,ANGLET,Aquitaine-Limousin-Poitou-Charentes,2016-12-22,,2018-12-31,,,2017-12-31,,,,,,2019-12-31,,,2018-12-31,,,2017-12-31,,,2020-12-31,123743.0,5821.0,2019-12-31,,,2018-12-31,,,2021-12-31,,,2020-12-31,123743.0,5821.0,2019-12-31,,,2022-12-31,,,2021-12-31,,,2020-12-31,123743.0,5821.0,,,,,,,,,,,,,824442180.0,2016-12-16,2024-03-22T14:26:06,2.0,PME
LA PARENTHESE ENCHANTEE,849325642,15.0,Societe par actions simplifiee a associe unique,0000Z,10 RUE DE BATZENDORF,67170.0,WAHLENHEIM,Alsace-Champagne-Ardenne-Lorraine,2019-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,849325642.0,2019-03-20,2024-07-11T05:07:49,2.0,PME
SOLUCES RH 5,834244121,10.0,Societe par actions simplifiee,0000Z,45 BOULEVARD DE LA MARNE,32600.0,L ISLE JOURDAIN,Languedoc-Roussillon-Midi-Pyrénées,2019-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,834244121.0,2017-12-18,2024-03-22T14:26:06,2.0,PME
TROC MODE,912411824,10.0,Société à responsabilité limitée à associé unique,0000Z,38 RUE DU JEU DES ENFANTS,67000.0,STRASBOURG,Alsace-Champagne-Ardenne-Lorraine,2022-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,912411824.0,2022-04-11,2024-07-12T05:29:06,2.0,
NOUVEAUX SYSTEMES D'INFORMATIQUE,517996294,16.0,Société à responsabilité limitée,0000Z,90 RUE DES PLANTES,91200.0,ATHIS MONS,Ile-de-France,2009-11-09,2023-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,517996294.0,2009-11-09,2024-03-22T14:26:06,2.0,
LA POISSONNERIE DE SAINT-ROMAIN,849398235,10.0,Societe a responsabilite limitee,0000Z,3 RUE DU DOCTEUR ACHARD,76430.0,ST ROMAIN DE COLBOSC,Normandie,2019-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,849398235.0,2019-03-20,2024-03-22T14:26:06,2.0,PME
JOLDANA,818415663,17.0,Societe par actions simplifiee,0000Z,1 ROUTE DU VIEUX ROMANS,79260.0,ROMANS,Aquitaine-Limousin-Poitou-Charentes,2016-02-17,2018-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,818415663.0,2016-02-12,2024-03-22T14:26:06,2.0,PME
LA TABLE DU BEFFROI,848301867,18.0,Societe par actions simplifiee a associe unique,0000Z,18 RUE DE LILLE,62200.0,BOULOGNE SUR MER,Nord-Pas-de-Calais-Picardie,2019-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,848301867.0,2019-02-13,2024-03-22T14:26:06,2.0,PME
LAINO & CO V,848959631,13.0,Societe a responsabilite limitee a associe unique,0000Z,2 BOULEVARD VICTOR HUGO,19200.0,USSEL,Aquitaine-Limousin-Poitou-Charentes,2019-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,848959631.0,2019-03-06,2024-03-22T14:26:06,2.0,PME
BERDAT LERAY COUVERTURE,849502539,18.0,Societe a responsabilite limitee a associe unique,0000Z,RUE DU GRAND CHENE,35590.0,L HERMITAGE,Bretagne,2019-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,849502539.0,2019-03-21,2024-03-22T14:26:06,2.0,PME
LA BOUCLE,922556428,14.0,Société par actions simplifiée à associé unique,0000Z,26 AVENUE MARCELLIN BERTHELOT,38200.0,VIENNE,Auvergne-Rhône-Alpes,2022-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,922556428.0,2022-12-26,2024-03-22T14:26:06,2.0,
MILANO,841087323,17.0,Societe par actions simplifiee,0000Z,51 PLACE DU MILLENAIRE,34000.0,MONTPELLIER,Languedoc-Roussillon-Midi-Pyrénées,2018-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,841087323.0,2018-06-05,2024-03-22T14:26:06,5.0,PME
FUNNY,879282176,12.0,Societe a responsabilite limitee,0000Z,3 LOTISSEMENT DU CHATELIER,29120.0,PLOMEUR,Bretagne,2019-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,879282176.0,2019-12-02,2024-03-22T14:26:06,2.0,
NEWLIFE ASSOCIES,879417913,16.0,Societe par actions simplifiee,0000Z,3 PLACE LEDRU ROLLIN,34120.0,PEZENAS,Languedoc-Roussillon-Midi-Pyrénées,2019-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,879417913.0,2019-11-28,2024-03-22T14:26:06,4.0,PME
D'AUTREFOIS,897400487,12.0,Societe par actions simplifiee,0000Z,RUE DU LEVANT,30240.0,LE GRAU DU ROI,Languedoc-Roussillon-Midi-Pyrénées,2021-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,897400487.0,2021-02-02,2024-03-22T14:26:06,3.0,PME
GROUPE-B BONJEAN BALDEYROU,849794417,14.0,Société par actions simplifiée,0000Z,4 RUE DE DIANE,95100.0,ARGENTEUIL,,2019-04-12,2022-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,849794417.0,2019-04-02,2024-03-22T14:26:06,2.0,
BASQUE ET SCHNELL,819806357,11.0,Societe a responsabilite limitee,0000Z,1 PLACE DE BONABRY,35480.0,GUIPRY MESSAC,Bretagne,2016-04-19,,2018-03-31,,,,,,,,,,,,,,,,,,2020-03-31,,,,,,2018-03-31,,,2021-03-31,,,2020-03-31,,,,,,2022-03-31,,,2021-03-31,,,2020-03-31,,,,,,,,,,,,,,,819806357.0,2016-04-19,2024-03-22T14:26:06,3.0,PME
BIM'S COREEN,830668521,16.0,Societe a responsabilite limitee,0000Z,103 B RUE DU POINT DU JOUR,92100.0,BOULOGNE BILLANCOURT,Ile-de-France,2017-07-04,2018-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,830668521.0,2017-07-04,2024-03-22T14:26:06,2.0,
FV FORMATION MOTO,841106073,15.0,Societe a responsabilite limitee a associe unique,0000Z,IMPASSE GAZ DES MULETS,38300.0,RUY MONTCEAU,Auvergne-Rhône-Alpes,2018-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,841106073.0,2018-07-16,2024-03-22T14:26:06,2.0,PME
