company_name;siren_number;nic_number;legal_form;ape_code;address;postal_code;city;region;registration_date;deregistration_date;closing_date_2018_1;revenue_2018_1;turnover_2018_1;closing_date_2018_2;revenue_2018_2;turnover_2018_2;closing_date_2018_3;revenue_2018_3;turnover_2018_3;closing_date_2019_1;revenue_2019_1;turnover_2019_1;closing_date_2019_2;revenue_2019_2;turnover_2019_2;closing_date_2019_3;revenue_2019_3;turnover_2019_3;closing_date_2020_1;revenue_2020_1;turnover_2020_1;closing_date_2020_2;revenue_2020_2;turnover_2020_2;closing_date_2020_3;revenue_2020_3;turnover_2020_3;closing_date_2021_1;revenue_2021_1;turnover_2021_1;closing_date_2021_2;revenue_2021_2;turnover_2021_2;closing_date_2021_3;revenue_2021_3;turnover_2021_3;closing_date_2022_1;revenue_2022_1;turnover_2022_1;closing_date_2022_2;revenue_2022_2;turnover_2022_2;closing_date_2022_3;revenue_2022_3;turnover_2022_3;industry_sector;phone_number;website;reviews;schedule;instagram;facebook;twitter;linkedin;youtube;email;scraping_date;date_creation;last_processing_date;number_of_employee;company_category
WEISS;676680184.0;22.0;Societe par actions simplifiee;4752B;52 RUE DE HOHENGOEFT;67310.0;WASSELONNE;Alsace-Champagne-Ardenne-Lorraine;1966-04-27;;2018-09-30;;;2017-09-30;;;2016-09-30;;;2019-09-30;;;2018-09-30;;;2017-09-30;;;2020-09-30;;;2019-09-30;;;2018-09-30;;;2021-09-30;;;2020-09-30;;;2019-09-30;;;;;;;;;;;;;;;;;;;;;;;;1966-01-01;2024-03-22T14:26:06;6.0;PME
FORMATION ETUDES ET RECHERCHES ECONOMIQUES PERMANENTES;722037876.0;41.0;Societe par actions simplifiee;8559A;17 RUE DUPIN;75006.0;PARIS;Ile-de-France;1997-02-24;;2018-12-31;;;2017-12-31;;;2016-12-31;;;2019-12-31;110494.0;81091.0;2018-12-31;;;2017-12-31;;;2020-12-31;;;2019-12-31;110494.0;81091.0;2018-12-31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1984-04-27;2024-03-22T14:26:06;5.0;PME
SNC CAGNES SUR MER AVENUE DES TUILIERES;749982401.0;20.0;Societe en nom collectif;6810Z;25 ALLEE VAUBAN;59562.0;LA MADELEINE CEDEX;Nord-Pas-de-Calais-Picardie;2012-03-01;;2018-12-31;;-241.0;2017-12-31;;30352.0;2016-12-31;573145.0;88775.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2012-02-02;2024-03-22T14:26:06;4.0;GE
4M-SOLS INDUSTRIELS;750045775.0;20.0;Societe par actions simplifiee;4399C;69 AVENUE DE MAGUDAS;33700.0;MERIGNAC;Aquitaine-Limousin-Poitou-Charentes;2012-03-08;;2018-12-31;;;2017-12-31;;;2016-12-31;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;;;;;;;;;;2021-12-31;;;2020-12-31;;;2019-12-31;;;;;;;;;;;;;;;;;;;;;;;;2012-02-22;2024-03-22T14:26:06;3.0;PME
GARAGE BRUNO;751074790.0;13.0;Societe a responsabilite limitee a associe unique;4520A;500 BOULEVARD DE LERY;83140.0;SIX FOURS LES PLAGES;Provence-Alpes-Côte d'Azur;2012-04-24;;2018-12-31;;;2017-12-31;105676.0;4609.0;2016-12-31;59036.0;12392.0;2019-12-31;;;2018-12-31;;;2017-12-31;105676.0;4609.0;2020-12-31;;;2019-12-31;;;2018-12-31;;;2021-12-31;;;2020-12-31;;;2019-12-31;;;;;;;;;;;;;;;;;;;;;;;;2012-04-20;2024-03-22T14:26:06;2.0;PME
EMILIE;751233669.0;17.0;Societe a responsabilite limitee;9602A;11 RUE DE PARIS;95500.0;GONESSE;;2012-05-02;;2018-12-31;34841.0;3784.0;2017-12-31;34476.0;3012.0;2016-12-31;29265.0;-6360.0;2019-12-31;40296.0;1551.0;2018-12-31;34841.0;3784.0;2017-12-31;34476.0;3012.0;2020-12-31;30411.0;4152.0;2019-12-31;40296.0;1551.0;2018-12-31;34841.0;3784.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2012-05-02;2024-03-22T14:26:06;1.0;PME
LAB CONCEPTS;751355157.0;64.0;Societe a responsabilite limitee;6420Z;RUE DES TERRES NEUVES;33130.0;BEGLES;Aquitaine-Limousin-Poitou-Charentes;2017-01-05;;2018-12-31;;;2017-12-31;;;2016-12-31;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;2021-12-31;;;2020-12-31;;;2019-12-31;;;;;;;;;;;;;;;;;;;;;;;;2012-05-07;2024-03-22T14:26:06;7.0;PME
SNC MARSEILLE CLAUDE MONET;751783325.0;28.0;Societe en nom collectif;4110D;25 ALLEE VAUBAN;59562.0;LA MADELEINE CEDEX;Nord-Pas-de-Calais-Picardie;2012-05-29;;2018-12-31;;35506.0;2017-12-31;172855.0;77471.0;2016-12-31;7518246.0;766969.0;2019-12-31;;-72472.0;2018-12-31;;35506.0;2017-12-31;172855.0;77471.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2012-04-19;2024-03-22T14:26:06;5.0;GE
EXPERT IMMO CONSULTING;752270363.0;27.0;Societe a responsabilite limitee;6831Z;23 RUE DES GARMANTS;92240.0;MALAKOFF;Ile-de-France;2012-06-20;;2018-12-31;;;2017-12-31;;;2016-12-31;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2012-07-19;2024-03-22T14:26:06;2.0;PME
TTi Floor Care France;752306514.0;15.0;Societe par actions simplifiee a associe unique;4643Z;4 TRAIT D UNION;77127.0;LIEUSAINT;Ile-de-France;2012-07-02;;2018-12-31;15196155.0;126725.0;2017-12-31;16078862.0;135812.0;2016-12-31;15172630.0;71432.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2012-06-01;2024-03-22T14:26:06;4.0;
PAU CARRIBANE;752697227.0;11.0;Societe a responsabilite limitee;5610A;26 ROUTE NATIONALE;89450.0;ASQUINS;Bourgogne-Franche-Comté;2012-07-12;;2018-12-31;26260.0;-3661.0;2017-12-31;39200.0;-8864.0;2016-12-31;76779.0;7082.0;2019-12-31;39980.0;-1626.0;2018-12-31;26260.0;-3661.0;2017-12-31;39200.0;-8864.0;2020-12-31;8640.0;276.0;2019-12-31;39980.0;-1626.0;2018-12-31;26260.0;-3661.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2012-03-02;2024-03-22T14:26:06;3.0;PME
THE SHOP DOCTRINE;753548411.0;28.0;Societe a responsabilite limitee a associe unique;4791B;16 ROUTE DE MARCILLY;27710.0;ST GEORGES MOTEL;Normandie;2018-07-24;;2018-07-31;16461.0;-1343.0;;;;;;;2019-07-31;15685.0;1035.0;2018-07-31;16461.0;-1343.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2012-08-06;2024-03-22T14:26:06;4.0;PME
GLOBE NET ET SERVICES;788739613.0;24.0;Societe a responsabilite limitee;8121Z;77 RUE BLOMET;75015.0;PARIS;Ile-de-France;2012-10-12;;2018-12-31;;;2017-12-31;111517.0;6922.0;2016-12-31;;;2019-12-31;;;2018-12-31;;;2017-12-31;111517.0;6922.0;2020-12-31;;;2019-12-31;;;2018-12-31;;;2021-12-31;;;2020-12-31;;;2019-12-31;;;;;;;;;;;;;;;;;;;;;;;;2012-10-04;2024-03-22T14:26:06;3.0;PME
JOEL GUILLOUT;789781929.0;11.0;Societe a responsabilite limitee;4334Z;LIEU DIT HOURTIC;33690.0;LAVAZAN;Aquitaine-Limousin-Poitou-Charentes;2012-12-10;;2018-12-31;;;2017-12-31;;;;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2013-01-01;2024-03-22T14:26:06;2.0;PME
SOCIETE AUXILIAIRE DE L ACOUSTIQUE ET DU BATIMENT;790044440.0;10.0;Societe par actions simplifiee;4321A;95 AVENUE DU PRESIDENT WILSON;93100.0;MONTREUIL;Ile-de-France;2012-12-20;;2018-08-31;53778.0;3960.0;;;;2016-08-31;73437.0;5494.0;2019-08-31;53153.0;10907.0;2018-08-31;53778.0;3960.0;;;;2020-08-31;;;2019-08-31;53153.0;10907.0;2018-08-31;53778.0;3960.0;2021-08-31;;;2020-08-31;;;2019-08-31;53153.0;10907.0;;;;;;;;;;;;;;;;;;;;;;2012-12-01;2024-03-22T14:26:06;1.0;PME
SK.ONE IMMO;790057665.0;16.0;Societe a responsabilite limitee a associe unique;4391B;30 RUE JEAN PERRIN;85300.0;CHALLANS;Pays-de-la-Loire;2012-12-24;;2018-12-31;;;2017-12-31;;;2016-12-31;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2012-11-23;2024-03-22T14:26:06;3.0;PME
AUTO PARKING;791032329.0;25.0;Societe a responsabilite limitee;6820B;26 PLACE JEANNE HACHETTE;60000.0;BEAUVAIS;Nord-Pas-de-Calais-Picardie;2013-02-08;;2018-03-31;;;2017-03-31;70035.0;-2610.0;2016-03-31;60188.0;-9778.0;2019-03-31;;;2018-03-31;;;2017-03-31;70035.0;-2610.0;2020-03-31;;;2019-03-31;;;2018-03-31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2013-02-01;2024-03-22T14:26:06;4.0;PME
PHARMACIE APPLENCOURT;792442170.0;17.0;Societe a responsabilite limitee a associe unique;4773Z;27 RUE VICTOR HUGO;59680.0;FERRIERE LA GRANDE;Nord-Pas-de-Calais-Picardie;2013-04-18;;2018-08-31;;;2017-08-31;;;2016-08-31;2270624.0;178266.0;2019-08-31;;;2018-08-31;;;2017-08-31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2013-04-12;2024-05-31T14:24:47;4.0;PME
SARL COURTAGE GAUTIER;792726663.0;18.0;Societe a responsabilite limitee;4617B;4 RUE DE COGNAC;16200.0;SIGOGNE;Aquitaine-Limousin-Poitou-Charentes;2013-04-29;;2018-03-31;;;2017-03-31;;;2016-03-31;;;2019-03-31;;;2018-03-31;;;2017-03-31;;;2020-03-31;;;2019-03-31;;;2018-03-31;;;2021-03-31;;;2020-03-31;;;2019-03-31;;;2022-03-31;;;2021-03-31;;;2020-03-31;;;;;;;;;;;;;;;2013-03-01;2024-03-22T14:26:06;2.0;PME
DS Agencement;792882623.0;12.0;Societe a responsabilite limitee a associe unique;4120B;42 CHEMIN DES BOULANGERS;77860.0;ST GERMAIN SUR MORIN;Ile-de-France;2013-05-07;;2018-03-31;82100.0;284.0;2017-03-31;76517.0;3903.0;2016-03-31;26909.0;1040.0;2019-03-31;61167.0;-463.0;2018-03-31;82100.0;284.0;2017-03-31;76517.0;3903.0;2020-03-31;;;2019-03-31;61167.0;-463.0;2018-03-31;82100.0;284.0;2021-03-31;;;;;;2019-03-31;61167.0;-463.0;;;;;;;;;;;;;;;;;;;;;;2013-04-17;2024-03-22T14:26:06;1.0;PME
ROUGET ET FILS;793178740.0;15.0;Societe a responsabilite limitee;4332A;6 RUE PRINCIPALE;62270.0;FLERS;Nord-Pas-de-Calais-Picardie;2013-05-24;;2018-12-31;;;2017-12-31;;;2016-12-31;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;2021-12-31;;;2020-12-31;;;2019-12-31;;;;;;;;;;;;;;;;;;;;;;;;2013-05-13;2024-03-22T14:26:06;2.0;PME
IOVIE;793206236.0;10.0;Societe par actions simplifiee;7729Z;8 RUE NICOLAS APPERT;17250.0;PONT L ABBE D ARNOULT;Aquitaine-Limousin-Poitou-Charentes;2013-05-24;;2018-12-31;;;2017-12-31;;;2016-12-31;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2013-04-01;2024-03-22T14:26:06;1.0;PME
A' ECONET;793289992.0;18.0;Societe a responsabilite limitee;8122Z;20 RUE DU MOULIN JACQUOT;77515.0;POMMEUSE;Ile-de-France;2013-05-30;;2018-09-30;114231.0;11199.0;2017-09-30;48740.0;-4372.0;2016-09-30;54390.0;339.0;2019-09-30;124573.0;-8941.0;2018-09-30;114231.0;11199.0;2017-09-30;48740.0;-4372.0;2020-09-30;122300.0;-9766.0;2019-09-30;124573.0;-8941.0;2018-09-30;114231.0;11199.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2013-05-30;2024-03-22T14:26:06;1.0;PME
TENDANCE BULLE;793752171.0;17.0;Societe a responsabilite limitee a associe unique;4771Z;12 AVENUE GAMBETTA;17100.0;SAINTES;Aquitaine-Limousin-Poitou-Charentes;2013-06-25;;2018-09-30;;;2017-07-31;;;2016-07-31;;;2019-09-30;;;2018-09-30;;;2017-07-31;;;2020-09-30;;;2019-09-30;;;2018-09-30;;;2021-09-30;;;2020-09-30;;;2019-09-30;;;;;;;;;;;;;;;;;;;;;;;;2013-06-18;2024-03-22T14:26:06;4.0;PME
ICB;794049056.0;11.0;Societe par actions simplifiee;4775Z;5 RUE ANTOINE DE SAINT EXUPERY;69002.0;LYON;Auvergne-Rhône-Alpes;2013-07-04;;2018-12-31;;;2017-12-31;;;2016-12-31;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2013-07-02;2024-03-22T14:26:06;2.0;
BSD Conseil;794113480.0;14.0;Societe a responsabilite limitee;8559A;19 RUE DE ROMAINVILLE;75019.0;PARIS;Ile-de-France;2013-07-04;;2018-12-31;;;;;;;;;2019-12-31;123144.0;29384.0;2018-12-31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2013-06-28;2024-03-22T14:26:06;2.0;PME
DIVERS;794592972.0;10.0;Societe a responsabilite limitee;8299Z;LIEU DIT COMBAS;24300.0;LE BOURDEIX;Aquitaine-Limousin-Poitou-Charentes;2018-12-14;;2018-12-31;;;;;;;;;2019-12-31;;;2018-12-31;;;;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;2021-12-31;;;2020-12-31;;;2019-12-31;;;2022-12-31;;;2021-12-31;;;2020-12-31;;;;;;;;;;;;;;;2013-07-25;2024-03-22T14:26:06;2.0;PME
CONSTANTINBAT;795014208.0;24.0;Societe par actions simplifiee;4399C;62 RUE SADI CARNOT;93300.0;AUBERVILLIERS;Ile-de-France;2016-12-26;;2018-12-31;;;2017-12-31;;;2016-12-31;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;2021-12-31;;;2020-12-31;;;2019-12-31;;;;;;;;;;;;;;;;;;;;;;;;2013-09-01;2024-03-22T14:26:06;2.0;PME
CHR EUROMAT;795178540.0;14.0;Societe a responsabilite limitee;4669C;14 RUE DE LA POINTE;93130.0;NOISY LE SEC;Ile-de-France;2013-09-10;;2018-12-31;1221318.0;58525.0;;;;2016-12-31;1001573.0;19147.0;2019-12-31;;;2018-12-31;1221318.0;58525.0;;;;2020-12-31;1614157.0;86879.0;2019-12-31;;;2018-12-31;1221318.0;58525.0;2021-12-31;;;2020-12-31;1614157.0;86879.0;2019-12-31;;;;;;;;;;;;;;;;;;;;;;;;2013-09-05;2024-03-22T14:26:06;1.0;PME
LE SEUL PARIS;797390788.0;25.0;Societe a responsabilite limitee;4321A;174 AVENUE JEAN JAURES;93700.0;DRANCY;Ile-de-France;2013-09-20;;2018-12-31;;;2017-12-31;;;2016-12-31;301405.0;32881.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2013-09-19;2024-03-22T14:26:06;5.0;PME
ENTREPRISE GENERALE ERBAT;797438116.0;23.0;Societe a responsabilite limitee;4120A;180 AVENUE DU PRADO;13008.0;MARSEILLE;Provence-Alpes-Côte d'Azur;2013-09-24;;2018-09-30;519069.0;2017.0;2017-09-30;502825.0;13038.0;2016-09-30;339302.0;25379.0;2019-09-30;534263.0;3321.0;2018-09-30;519069.0;2017.0;2017-09-30;502825.0;13038.0;2020-09-30;560433.0;5734.0;2019-09-30;534263.0;3321.0;2018-09-30;519069.0;2017.0;2021-09-30;1079911.0;14937.0;2020-09-30;;;2019-09-30;534263.0;3321.0;;;;;;;;;;;;;;;;;;;;;;2013-09-23;2024-03-22T14:26:06;3.0;PME
C.I.I - CONSEIL EN IMMOBILIER ET INVESTISSEMENT;797548328.0;21.0;Societe a responsabilite limitee a associe unique;6831Z;11 RUE LA BOETIE;75008.0;PARIS;Ile-de-France;2013-09-27;;2018-12-31;;;2017-12-31;;-182414.0;2016-12-31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2013-09-03;2024-03-22T14:26:06;4.0;PME
ZELDA ZANG;798236097.0;27.0;Societe par actions simplifiee a associe unique;3212Z;132 RUE DU COMMANDANT ROLLAND;13008.0;MARSEILLE;Provence-Alpes-Côte d'Azur;2013-11-04;;2018-12-31;;;2017-12-31;;;2016-12-31;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;2021-12-31;;;2020-12-31;;;2019-12-31;;;;;;;;;;;;;;;;;;;;;;;;2013-10-02;2024-03-22T14:26:06;5.0;PME
GROUPE LC81;798589131.0;19.0;Societe par actions simplifiee a associe unique;7022Z;50 RUE D AGUESSEAU;92100.0;BOULOGNE BILLANCOURT;Ile-de-France;2013-11-19;;2018-12-31;;;2017-12-31;;;2016-12-31;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2013-10-15;2024-03-22T14:26:06;2.0;PME
SPACE PHONE;798964094.0;14.0;Societe a responsabilite limitee;6190Z;16 RUE DU LUXEMBOURG;69100.0;VILLEURBANNE;Auvergne-Rhône-Alpes;2013-12-06;;2018-12-31;6837.0;1890.0;2017-12-31;5616.0;-806.0;2016-12-31;6000.0;1500.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2013-11-15;2024-03-22T14:26:06;2.0;PME
ASSAINISSEMENT DU HAUT VAR;799051081.0;39.0;Societe par actions simplifiee a associe unique;3700Z;36 BOULEVARD DU JARDIN DES PLANTES;83300.0;DRAGUIGNAN;Provence-Alpes-Côte d'Azur;2013-12-13;;2018-12-31;139936.0;17581.0;2017-12-31;133540.0;18070.0;2016-12-31;82250.0;4950.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2014-01-02;2024-03-22T14:26:06;4.0;PME
ACS;799241377.0;16.0;Societe a responsabilite limitee a associe unique;9602A;107 BOULEVARD BARA;13013.0;MARSEILLE;Provence-Alpes-Côte d'Azur;2013-12-23;;2018-12-31;170110.0;8065.0;2017-12-31;193495.0;19528.0;;;;;;;;;;;;;2020-12-31;149053.0;17778.0;;;;2018-12-31;170110.0;8065.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2013-12-19;2024-03-22T14:26:06;1.0;PME
CHANCELADE PROSERVICES;799493176.0;17.0;Societe a responsabilite limitee;8121Z;242 AVENUE GEORGES CLEMENCEAU;92000.0;NANTERRE;Ile-de-France;2014-01-08;;2018-09-30;;;2017-09-30;;;2016-09-30;;;2019-09-30;;;2018-09-30;;;2017-09-30;;;2020-09-30;;;2019-09-30;;;2018-09-30;;;2021-09-30;;;2020-09-30;;;2019-09-30;;;;;;;;;;;;;;;;;;;;;;;;2014-01-16;2024-03-22T14:26:06;1.0;PME
BD IMMO;800080541.0;17.0;Societe a responsabilite limitee a associe unique;6831Z;152 AVENUE N AV PDT F MITTERRAND;59280.0;ARMENTIERES;Nord-Pas-de-Calais-Picardie;2014-02-04;;2018-12-31;;;2017-12-31;;;2016-12-31;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2014-01-15;2024-03-22T14:26:06;2.0;PME
LYM-R;800986580.0;10.0;Societe a responsabilite limitee a associe unique;7311Z;4 LIEU DIT MAISON NEUVE;33500.0;ARVEYRES;Aquitaine-Limousin-Poitou-Charentes;2014-03-13;;2018-12-31;;;2017-12-31;;;2016-12-31;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2014-02-11;2024-03-22T14:26:06;3.0;PME
MJ2;801272295.0;16.0;Societe par actions simplifiee a associe unique;7490A;4 RUE LEDRU ROLLIN;92150.0;SURESNES;Ile-de-France;2014-03-26;;2018-12-31;;;2017-12-31;;;2016-12-31;357838.0;5454.0;2019-12-31;396530.0;5143.0;2018-12-31;;;2017-12-31;;;2020-12-31;303323.0;-2330.0;2019-12-31;396530.0;5143.0;2018-12-31;;;2021-12-31;201827.0;205062.0;2020-12-31;303323.0;-2330.0;2019-12-31;396530.0;5143.0;;;;;;;;;;;;;;;;;;;;;;2014-03-10;2024-03-22T14:26:06;1.0;PME
RAPHAEL BATIMENT;801293507.0;27.0;Societe a responsabilite limitee;4120B;6 ALLEE DUGUESCLIN;93130.0;NOISY LE SEC;Ile-de-France;2014-03-26;;2018-12-31;113547.0;1366.0;2017-12-31;98105.0;825.0;2016-12-31;261970.0;13025.0;2019-12-31;138802.0;2332.0;2018-12-31;113547.0;1366.0;2017-12-31;98105.0;825.0;2020-12-31;88471.0;1899.0;2019-12-31;138802.0;2332.0;2018-12-31;113547.0;1366.0;2021-12-31;;;2020-12-31;88471.0;1899.0;2019-12-31;138802.0;2332.0;2022-12-31;;;2021-12-31;;;2020-12-31;88471.0;1899.0;;;;;;;;;;;;;2014-04-01;2024-03-22T14:26:06;4.0;PME
SOGEFIM SARL;801345844.0;22.0;Societe a responsabilite limitee a associe unique;7022Z;451 CHEMIN DE SERVETTAZ;74140.0;SCIEZ;Auvergne-Rhône-Alpes;2014-03-28;;2018-03-31;;;2017-03-31;;;2016-03-31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2014-04-01;2024-03-22T14:26:06;2.0;PME
SOCIETE D'ASSISTANCE AEROPORTUAIRE AUX TRANSITAIRES;801356437.0;21.0;Societe a responsabilite limitee a associe unique;7022Z;ANCIENNE AEROGARE;31703.0;BLAGNAC CEDEX;Languedoc-Roussillon-Midi-Pyrénées;2017-07-17;;2018-12-31;;;;;;;;;2019-12-31;;;2018-12-31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2014-02-01;2024-03-22T14:26:06;5.0;PME
OSCH Consulting;801473893.0;15.0;Societe a responsabilite limitee;6202A;37 AVENUE CHARLES MOSSLER;91600.0;SAVIGNY SUR ORGE;Ile-de-France;2014-04-04;;2018-12-31;115770.0;8028.0;2017-12-31;113730.0;4399.0;2016-12-31;112200.0;2351.0;2019-12-31;127917.0;26941.0;2018-12-31;115770.0;8028.0;2017-12-31;113730.0;4399.0;2020-12-31;207892.0;27921.0;2019-12-31;127917.0;26941.0;2018-12-31;115770.0;8028.0;2021-12-31;265443.0;29209.0;2020-12-31;207892.0;27921.0;2019-12-31;127917.0;26941.0;;;;;;;;;;;;;;;;;;;;;;2014-04-21;2024-03-22T14:26:06;5.0;PME
CGB - CASARES GUIMARAES BATIMENT;801949090.0;14.0;Societe a responsabilite limitee;4332A;36 Q AVENUE DE LA SABLIERE;94450.0;LIMEIL BREVANNES;Ile-de-France;2014-04-30;;2018-12-31;134714.0;-3548.0;2017-12-31;259050.0;34241.0;2016-12-31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2014-05-01;2024-03-22T14:26:06;1.0;PME
REALISIUM PROJECT;802249888.0;16.0;Societe par actions simplifiee a associe unique;6201Z;7 ALLEE NOUVELLE;93340.0;LE RAINCY;Ile-de-France;2014-05-14;;2018-12-31;;;2017-12-31;;;2016-12-31;;;2019-12-31;;;2018-12-31;;;2017-12-31;;;2020-12-31;;;2019-12-31;;;2018-12-31;;;2021-12-31;;;2020-12-31;;;2019-12-31;;;;;;;;;;;;;;;;;;;;;;;;2013-10-01;2024-03-22T14:26:06;1.0;PME
UBIQUS LABS;802949933.0;21.0;Societe par actions simplifiee;7010Z;1 AVENUE DU GENERAL DE GAULLE;92800.0;PUTEAUX;Ile-de-France;2014-08-26;;2018-12-31;;;2017-12-31;;;2016-12-31;1459000.0;3073251.0;;;;;;;;;;2020-12-31;;;;;;2018-12-31;;;2021-12-31;;;2020-12-31;;;;;;;;;;;;;;;;;;;;;;;;;;;2014-06-12;2024-06-18T05:07:25;6.0;ETI
EIRINN;803265016.0;11.0;Societe par actions simplifiee a associe unique;6820B;37 RUE BUFFON;33130.0;BEGLES;Aquitaine-Limousin-Poitou-Charentes;2014-07-03;;2018-12-31;5000.0;62425.0;2017-12-31;10000.0;86.0;2016-12-31;;;2019-12-31;;;2018-12-31;5000.0;62425.0;2017-12-31;10000.0;86.0;2020-12-31;;;2019-12-31;;;2018-12-31;5000.0;62425.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2014-07-02;2024-03-22T14:26:06;2.0;PME
BRASSERIE LE 15;803456433.0;25.0;Societe par actions simplifiee;5630Z;4 COURS JEAN BALLARD;13001.0;MARSEILLE;Provence-Alpes-Côte d'Azur;2014-07-10;;2018-12-31;252403.0;2836.0;2017-12-31;364554.0;7233.0;2016-12-31;363649.0;4839.0;2019-12-31;;;2018-12-31;252403.0;2836.0;2017-12-31;364554.0;7233.0;2020-12-31;;;2019-12-31;;;2018-12-31;252403.0;2836.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2014-07-07;2024-05-07T05:14:29;6.0;PME
T.D.L BENNES;803591163.0;16.0;Societe a responsabilite limitee;4312A;6 RUE COLETTE AUDRY;93310.0;LE PRE ST GERVAIS;Ile-de-France;2014-07-18;;2018-12-31;;;2017-12-31;;;;;;;;;;;;;;;2020-12-31;;;;;;2018-12-31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2014-07-01;2024-03-22T14:26:06;2.0;PME
TOPALBAT;803717834.0;11.0;Societe a responsabilite limitee;4120A;17 RUE DU CHATEAU ROUGE;74100.0;ANNEMASSE;Auvergne-Rhône-Alpes;2014-08-07;;2018-12-31;264401.0;-14492.0;2017-12-31;281490.0;24590.0;2016-12-31;398920.0;22480.0;2019-12-31;196635.0;14034.0;2018-12-31;264401.0;-14492.0;2017-12-31;281490.0;24590.0;2020-12-31;371143.0;55304.0;2019-12-31;196635.0;14034.0;2018-12-31;264401.0;-14492.0;2021-12-31;;;2020-12-31;371143.0;55304.0;2019-12-31;196635.0;14034.0;;;;;;;;;;;;;;;;;;;;;;2014-06-27;2024-03-22T14:26:06;2.0;PME
